Block,Irrigation,Cultivar,Inoculum,Plant,30-Oct-20,19-Nov-20,30-Nov-20,14-Dec-20,11-Jan-21,25-Jan-21,8-Feb-21,22-Feb-21,8-Mar-21,22-Mar-21,5-Apr-21,17-Apr-21,M-4/17/2021,3-May-21,17-May-21,31-May-21,M-5/31/2021,14-Jun-21,28-Jun-21
1,Optimal,Monterey,Inoculated,29,,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
1,Optimal,Monterey,Inoculated,30,,,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone,gone
2,Optimal,Monterey,Inoculated,1,,,,,,,,,,,,1,2,3,3,2,1,2,2
2,Optimal,Monterey,Inoculated,2,,,,,,,,,,,,2,3,4,2,2,1,2,2
2,Optimal,Monterey,Inoculated,3,,,,,,,,,,,,2,3,3,4,4,1,2,3
2,Optimal,Monterey,Inoculated,4,,,,,,,,,,,,2,3,3,3,4,1,3,2
2,Optimal,Monterey,Inoculated,5,,,,,,,,,,,,2,3,3,5,5,4,5,5
2,Optimal,Monterey,Inoculated,6,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Inoculated,7,,,,,,,,,,,,3,3,5,5,5,4,5,5
2,Optimal,Monterey,Inoculated,8,,,,,,,,,,,,2,3,2,3,2,1,2,2
2,Optimal,Monterey,Inoculated,9,,,,,,,,,,,,1,2,2,1,1,1,2,2
2,Optimal,Monterey,Inoculated,10,,,,,,,,,,,,3,3,5,5,5,4,5,5
2,Optimal,Monterey,Inoculated,11,,,,,,,,,,,,2,3,2,4,4,3,2,2
2,Optimal,Monterey,Inoculated,12,,,,,,,,,,,,2,3,3,5,5,4,5,5
2,Optimal,Monterey,Inoculated,13,,,,,,,,,,,,1,1,1,1,1,1,1,5
2,Optimal,Monterey,Inoculated,14,,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
2,Optimal,Monterey,Inoculated,15,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Inoculated,16,,,,,,,,,,,,1,2,1,1,3,2,5,5
2,Optimal,Monterey,Inoculated,17,,,,,,,,,,,,1,2,2,5,5,4,5,5
2,Optimal,Monterey,Inoculated,18,,,,,,,,,,,,5,4,5,5,5,4,5,5
2,Optimal,Monterey,Inoculated,19,,,,,,,,,,,,1,3,2,5,5,sampled,sampled,sampled
2,Optimal,Monterey,Inoculated,20,,,,,,,,,,,,1,1,1,1,1,1,2,1
2,Optimal,Monterey,Inoculated,21,,,,,,,,,,,,5,4,5,5,5,4,5,5
2,Optimal,Monterey,Inoculated,22,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Inoculated,23,,,,,,,,,,,,2,3,5,4,4,1,2,3
2,Optimal,Monterey,Inoculated,24,,,,,,,,,,,,1,2,2,1,2,1,1,2
2,Optimal,Monterey,Inoculated,25,,,,,,,,,,,,1,3,2,2,2,1,2,1
2,Optimal,Monterey,Inoculated,26,,,,,,,,,,,,1,3,2,2,3,1,2,5
2,Optimal,Monterey,Inoculated,27,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
2,Optimal,Monterey,Inoculated,28,,,,,,,,,,,,1,2,2,2,1,1,2,2
2,Optimal,Monterey,Inoculated,29,,,,,,,,,,,,5,4,5,5,5,4,5,5
2,Optimal,Monterey,Inoculated,30,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,1,,,,,,,,,,,,1,2,2,4,5,4,5,5
3,Optimal,Monterey,Inoculated,2,,,,,,,,,,,,0,1,0,1,1,1,1,5
3,Optimal,Monterey,Inoculated,3,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,4,,,,,,,,,,,,0,1,0,0,1,1,1,5
3,Optimal,Monterey,Inoculated,5,,,,,,,,,,,,1,1,1,1,2,1,1,5
3,Optimal,Monterey,Inoculated,6,,,,,,,,,,,,0,1,3,5,5,1,5,5
3,Optimal,Monterey,Inoculated,7,,,,,,,,,,,,1,1,2,2,2,1,2,5
3,Optimal,Monterey,Inoculated,8,,,,,,,,,,,,1,1,1,1,2,1,2,5
3,Optimal,Monterey,Inoculated,9,,,,,,,,,,,,1,1,1,1,2,1,2,2
3,Optimal,Monterey,Inoculated,10,,,,,,,,,,,,1,2,1,1,2,1,2,3
3,Optimal,Monterey,Inoculated,11,,,,,,,,,,,,1,1,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,12,,,,,,,,,,,,0,1,0,0,1,1,0,5
3,Optimal,Monterey,Inoculated,13,,,,,,,,,,,,1,1,1,1,1,1,1,1
3,Optimal,Monterey,Inoculated,14,,,,,,,,,,,,1,1,1,1,2,1,5,5
3,Optimal,Monterey,Inoculated,15,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,16,,,,,,,,,,,,0,1,0,1,1,1,1,1
3,Optimal,Monterey,Inoculated,17,,,,,,,,,,,,1,1,2,4,5,1,5,5
3,Optimal,Monterey,Inoculated,18,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,19,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
3,Optimal,Monterey,Inoculated,20,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
3,Optimal,Monterey,Inoculated,21,,,,,,,,,,,,0,1,1,1,5,1,5,5
3,Optimal,Monterey,Inoculated,22,,,,,,,,,,,,0,1,0,1,1,1,5,5
3,Optimal,Monterey,Inoculated,23,,,,,,,,,,,,0,1,1,1,2,1,5,5
3,Optimal,Monterey,Inoculated,24,,,,,,,,,,,,0,1,1,1,2,1,2,0
3,Optimal,Monterey,Inoculated,25,,,,,,,,,,,,0,1,1,4,5,1,5,5
3,Optimal,Monterey,Inoculated,26,,,,,,,,,,,,0,1,1,4,5,1,5,5
3,Optimal,Monterey,Inoculated,27,,,,,,,,,,,,0,1,1,1,2,1,1,4
3,Optimal,Monterey,Inoculated,28,,,,,,,,,,,,0,1,0,1,1,1,1,5
3,Optimal,Monterey,Inoculated,29,,,,,,,,,,,,0,1,1,1,1,1,5,5
3,Optimal,Monterey,Inoculated,30,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,1,,,,,,,,,,,,1,2,1,2,2,1,2,3
4,Optimal,Monterey,Inoculated,2,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,3,,,,,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,4,,,,,,,,,,,,1,2,3,2,2,1,2,2
4,Optimal,Monterey,Inoculated,5,,,,,,,,,,,,1,2,2,3,2,1,2,2
4,Optimal,Monterey,Inoculated,6,,,,,,,,,,,,1,2,2,3,2,1,2,2
4,Optimal,Monterey,Inoculated,7,,,,,,,,,,,,1,2,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,8,,,,,,,,,,,,1,2,1,2,1,1,1,3
4,Optimal,Monterey,Inoculated,9,,,,,,,,,,,,1,2,1,2,1,1,2,3
4,Optimal,Monterey,Inoculated,10,,,,,,,,,,,,4,3,2,3,4,1,2,2
4,Optimal,Monterey,Inoculated,11,,,,,,,,,,,,1,3,3,4,4,1,3,2
4,Optimal,Monterey,Inoculated,12,,,,,,,,,,,,1,2,2,3,3,1,5,5
4,Optimal,Monterey,Inoculated,13,,,,,,,,,,,,1,2,1,2,2,1,2,1
4,Optimal,Monterey,Inoculated,14,,,,,,,,,,,,1,2,2,2,2,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,15,,,,,,,,,,,,3,3,5,5,5,4,5,5
4,Optimal,Monterey,Inoculated,16,,,,,,,,,,,,1,2,1,1,1,1,2,5
4,Optimal,Monterey,Inoculated,17,,,,,,,,,,,,1,1,1,2,1,1,2,1
4,Optimal,Monterey,Inoculated,18,,,,,,,,,,,,0,1,1,1,1,1,2,1
4,Optimal,Monterey,Inoculated,19,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,20,,,,,,,,,,,,1,1,1,2,2,1,3,1
4,Optimal,Monterey,Inoculated,21,,,,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead,dead
4,Optimal,Monterey,Inoculated,22,,,,,,,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled,sampled
4,Optimal,Monterey,Inoculated,23,,,,,,,,,,,,1,1,1,1,1,1,4,5
4,Optimal,Monterey,Inoculated,24,,,,,,,,,,,,0,1,0,1,1,1,1,1
4,Optimal,Monterey,Inoculated,25,,,,,,,,,,,,0,1,1,1,1,1,1,2
4,Optimal,Monterey,Inoculated,26,,,,,,,,,,,,0,1,1,2,1,1,2,2
4,Optimal,Monterey,Inoculated,27,,,,,,,,,,,,0,1,1,2,1,1,2,2
4,Optimal,Monterey,Inoculated,28,,,,,,,,,,,,0,1,0,1,1,1,1,1
4,Optimal,Monterey,Inoculated,29,,,,,,,,,,,,1,1,1,2,1,1,1,2
4,Optimal,Monterey,Inoculated,30,,,,,,,,,,,,1,1,1,1,1,1,1,2
