Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
75,Irvine,South Coast Valleys,8/6/2020,219,5.90, ,0.00, ,316, ,1.5, ,25.7, ,17.2, ,20.9, ,72, ,44, ,59, ,12.5, ,2.2,Y,193.2,Y,24.6, 
75,Irvine,South Coast Valleys,8/7/2020,220,5.96, ,0.00, ,339,R,1.4, ,26.9, ,16.5, ,20.8, ,72, ,42, ,59, ,12.4, ,1.7, ,146.2, ,24.2, 
75,Irvine,South Coast Valleys,8/8/2020,221,5.88, ,0.40, ,333, ,1.5, ,26.8, ,14.6, ,20.5, ,82, ,45, ,62, ,13.0, ,1.6, ,135.0, ,23.9, 
75,Irvine,South Coast Valleys,8/9/2020,222,5.86, ,0.70, ,335,R,1.5, ,26.8, ,14.6, ,20.2, ,83, ,46, ,64, ,13.1, ,1.6, ,136.3, ,23.8, 
75,Irvine,South Coast Valleys,8/10/2020,223,5.67, ,0.20, ,320, ,1.5, ,26.9, ,14.2, ,19.8, ,88, ,44, ,65, ,13.0, ,1.5, ,133.4, ,23.8, 
75,Irvine,South Coast Valleys,8/11/2020,224,6.05, ,0.70,H,344,R,1.4,Y,28.9, ,12.7, ,19.8, ,85, ,38, ,62,Y,12.3,Y,1.5, ,133.0, ,23.5, 
75,Irvine,South Coast Valleys,8/12/2020,225,6.06, ,0.00, ,325, ,1.3,Y,29.6, ,12.9, ,21.5, ,79, ,31, ,52,Y,11.3,Y,1.4, ,122.3, ,23.3, 
75,Irvine,South Coast Valleys,8/13/2020,226,5.82, ,0.50, ,267, ,1.3,Y,33.8, ,18.1, ,25.2, ,80, ,18, ,41,Y,11.1,Y,1.4, ,119.3, ,23.6, 
75,Irvine,South Coast Valleys,8/14/2020,227,6.80, ,0.80, ,310, ,1.4,Y,35.5,Y,16.8, ,26.7,Y,77, ,23, ,39,Y,11.7,Y,1.5, ,128.9, ,23.9, 
75,Irvine,South Coast Valleys,8/15/2020,228,6.27, ,0.00, ,290, ,1.7, ,35.2,Y,20.6, ,27.1,Y,67, ,32, ,48,Y,15.1,Y,1.7, ,145.2, ,24.4, 
75,Irvine,South Coast Valleys,8/16/2020,229,6.65, ,0.70, ,292, ,1.7, ,35.1,Y,20.4, ,26.4,Y,76, ,28, ,50,Y,15.0,Y,2.1, ,177.7, ,24.7, 
75,Irvine,South Coast Valleys,8/17/2020,230,5.61, ,0.20, ,270, ,1.9, ,32.9, ,20.4, ,25.7, ,80, ,41, ,58, ,16.8, ,1.6, ,141.5, ,24.8, 
75,Irvine,South Coast Valleys,8/18/2020,231,6.26,R,0.00, ,284, ,1.9, ,38.9,R,20.3, ,27.0,Y,80, ,29, ,54,Y,17.0,Y,1.6, ,141.5, ,25.1, 
75,Irvine,South Coast Valleys,8/19/2020,232,6.20, ,0.20, ,292, ,1.9, ,33.8, ,21.4,Y,26.8,Y,76, ,32, ,53,Y,16.5,Y,1.5, ,128.0, ,25.4, 
75,Irvine,South Coast Valleys,8/20/2020,233,5.89,R,0.80, ,287, ,2.0, ,33.3, ,20.1, ,25.5, ,84, ,39, ,62, ,17.7, ,1.7, ,144.4, ,25.5, 
75,Irvine,South Coast Valleys,8/21/2020,234,5.49,R,0.40, ,264, ,2.0, ,33.5, ,19.7, ,26.0, ,83, ,35, ,60, ,17.6, ,1.5, ,129.2, ,25.5, 
75,Irvine,South Coast Valleys,8/22/2020,235,6.51,R,1.00, ,287, ,1.9, ,34.8, ,21.8,Y,27.9,Y,77, ,30, ,51,Y,16.8,Y,2.0,Y,172.2,Y,25.8, 
75,Irvine,South Coast Valleys,8/23/2020,236,5.58, ,0.90, ,285, ,2.2, ,31.9, ,21.6,Y,26.0, ,86, ,48, ,64, ,18.8, ,1.5, ,128.0, ,25.9, 
75,Irvine,South Coast Valleys,8/24/2020,237,5.46, ,0.00, ,282, ,2.1, ,29.6, ,20.3, ,24.6, ,84, ,52, ,67, ,18.1, ,1.7, ,145.1, ,25.9, 
75,Irvine,South Coast Valleys,8/25/2020,238,5.80, ,0.00, ,298, ,1.9, ,31.6, ,18.1, ,24.2, ,81, ,45, ,63, ,16.8, ,1.6, ,136.2, ,25.6, 
75,Irvine,South Coast Valleys,8/26/2020,239,5.58,R,0.10, ,298, ,1.8, ,30.9, ,17.5, ,23.5, ,86, ,42, ,64, ,16.2, ,1.4, ,117.1, ,25.4, 
75,Irvine,South Coast Valleys,8/27/2020,240,5.82,R,0.20, ,301, ,1.7, ,32.9, ,16.7, ,23.7, ,81, ,36, ,58, ,15.0, ,1.5, ,125.4, ,25.1, 
75,Irvine,South Coast Valleys,8/28/2020,241,5.56,R,0.20,H,419,R,1.6, ,29.2, ,16.4, ,23.6, ,82, ,40, ,55, ,13.9, ,1.9, ,160.0, ,24.7, 
75,Irvine,South Coast Valleys,8/29/2020,242,5.21, ,0.40, ,304, ,1.5, ,27.0, ,14.8, ,19.8, ,85, ,46, ,66, ,13.2, ,1.4, ,119.9, ,24.3, 
75,Irvine,South Coast Valleys,8/30/2020,243,5.06, ,0.30, ,297, ,1.5, ,26.0, ,14.4, ,19.6, ,86, ,46, ,64, ,12.8, ,1.4, ,123.8, ,23.9, 
75,Irvine,South Coast Valleys,8/31/2020,244,5.05, ,0.20, ,293, ,1.5, ,25.8, ,15.8, ,20.0, ,81, ,50, ,64, ,13.0, ,1.6, ,139.8, ,23.8, 
75,Irvine,South Coast Valleys,9/1/2020,245,4.68, ,0.10, ,268, ,1.5, ,26.1, ,15.2, ,19.9, ,84, ,49, ,65, ,13.0, ,1.5, ,125.3, ,23.6, 
75,Irvine,South Coast Valleys,9/2/2020,246,4.94, ,0.30, ,281, ,1.5, ,26.8, ,14.6, ,20.1, ,84, ,47, ,65, ,13.4, ,1.4, ,122.6, ,23.4, 
75,Irvine,South Coast Valleys,9/3/2020,247,4.99, ,0.00, ,278, ,1.7, ,28.3, ,17.1, ,21.7, ,83, ,45, ,65, ,14.8, ,1.5, ,132.8, ,23.6, 
75,Irvine,South Coast Valleys,9/4/2020,248,5.39,R,0.00, ,290, ,1.7, ,32.3, ,16.3, ,23.2, ,80, ,39, ,60, ,14.9, ,1.3, ,116.1, ,23.6, 
75,Irvine,South Coast Valleys,9/5/2020,249,6.32,R,0.90, ,274, ,1.6, ,42.0,R,18.6, ,29.2,Y,81, ,20, ,39,Y,13.9,Y,1.6, ,136.2, ,23.9, 
75,Irvine,South Coast Valleys,9/6/2020,250,6.45,R,0.10, ,280, ,1.3, ,42.9,R,19.4, ,31.9,R,56,H,12,H,,R,,I,1.8, ,152.8, ,24.5, 
75,Irvine,South Coast Valleys,9/7/2020,251,4.52, ,1.10, ,223, ,1.8, ,28.7, ,18.0, ,24.0, ,78, ,46, ,60, ,15.6, ,1.8, ,157.9, ,24.6, 
75,Irvine,South Coast Valleys,9/8/2020,252,1.25, ,0.10, ,70, ,1.8, ,23.8, ,18.4, ,21.8, ,83, ,65, ,71, ,16.2, ,1.7, ,147.1, ,24.3, 
75,Irvine,South Coast Valleys,9/9/2020,253,3.27, ,0.00, ,179, ,1.6, ,28.3, ,15.0, ,21.2, ,82, ,32, ,62, ,13.6, ,1.1, ,98.5, ,23.7, 
75,Irvine,South Coast Valleys,9/10/2020,254,3.09, ,0.00, ,161, ,1.3, ,28.8, ,13.0, ,20.1, ,71, ,32, ,55, ,10.8, ,1.2, ,102.0, ,23.0, 
75,Irvine,South Coast Valleys,9/11/2020,255,4.76, ,0.00, ,225, ,1.0,Y,30.7, ,13.1, ,21.0, ,54, ,24, ,40,Y,6.7,Y,1.2, ,105.4, ,22.5, 
75,Irvine,South Coast Valleys,9/12/2020,256,4.46, ,0.00, ,208, ,1.1,Y,29.6, ,14.0, ,21.1, ,64, ,30, ,43,Y,7.9,Y,1.3, ,113.1, ,22.1, 
75,Irvine,South Coast Valleys,9/13/2020,257,4.49, ,0.00, ,242, ,1.3, ,28.7, ,13.0, ,19.7, ,74, ,41, ,58, ,11.3, ,1.2, ,104.9, ,21.9, 
75,Irvine,South Coast Valleys,9/14/2020,258,4.72, ,0.20, ,248, ,1.4, ,31.7, ,14.0, ,21.3, ,85, ,28, ,54, ,11.6, ,1.1, ,94.1, ,21.9, 
75,Irvine,South Coast Valleys,9/15/2020,259,4.98,R,0.00, ,252, ,1.3, ,31.4, ,13.8, ,21.8, ,75, ,29, ,50, ,11.0, ,1.3, ,109.6, ,22.0, 
75,Irvine,South Coast Valleys,9/16/2020,260,5.65, ,0.00, ,266, ,1.0,Y,35.5,Y,12.7, ,23.6, ,70, ,18, ,33,Y,6.3,Y,1.4, ,117.3, ,21.9, 
75,Irvine,South Coast Valleys,9/17/2020,261,5.51, ,0.10, ,268, ,0.8,R,35.1, ,13.6, ,24.0, ,63, ,11, ,,R,,I,1.4, ,121.1, ,21.8, 
75,Irvine,South Coast Valleys,9/18/2020,262,5.89, ,0.00, ,268, ,1.0,Y,34.5, ,13.8, ,25.2,Y,71, ,17, ,31,Y,6.8,Y,1.6, ,136.5, ,21.7, 
75,Irvine,South Coast Valleys,9/19/2020,263,5.09, ,0.60, ,270, ,1.4, ,30.0, ,15.7, ,22.2, ,75, ,31, ,51, ,11.5, ,1.5, ,130.9, ,21.9, 
75,Irvine,South Coast Valleys,9/20/2020,264,4.44,R,0.10, ,260, ,1.6, ,27.8, ,14.6, ,20.2, ,87, ,45, ,66, ,13.7, ,1.3, ,115.9, ,22.0, 
75,Irvine,South Coast Valleys,9/21/2020,265,4.19,R,0.00,R,59, ,1.8, ,25.8, ,16.1, ,19.7, ,89, ,46, ,77, ,15.7, ,1.2,H,102.5,H,22.5, 
75,Irvine,South Coast Valleys,9/22/2020,266,4.22, ,0.50, ,250, ,1.8, ,28.6, ,15.2, ,20.5, ,99, ,47, ,74, ,15.7, ,1.4, ,117.2, ,22.3, 
75,Irvine,South Coast Valleys,9/23/2020,267,4.63, ,0.00, ,261, ,1.5, ,30.1, ,13.8, ,21.1, ,98, ,34, ,61, ,13.3, ,1.3, ,110.8, ,22.2, 
75,Irvine,South Coast Valleys,9/24/2020,268,4.67, ,0.10, ,265,R,1.5, ,31.4, ,12.8, ,21.2, ,92, ,34, ,61, ,13.3, ,1.4, ,117.3, ,22.0, 
75,Irvine,South Coast Valleys,9/25/2020,269,4.13, ,0.00, ,254, ,1.8, ,27.9, ,14.1, ,20.0, ,98, ,51, ,77, ,15.8, ,1.4, ,124.0, ,22.0, 
75,Irvine,South Coast Valleys,9/26/2020,270,3.89, ,1.00, ,241, ,1.8, ,27.4, ,14.6, ,20.1, ,99, ,53, ,78, ,16.1, ,1.3, ,115.3, ,22.0, 
75,Irvine,South Coast Valleys,9/27/2020,271,3.73, ,0.90, ,233, ,1.9, ,27.1, ,17.1, ,20.7, ,100, ,57, ,79, ,16.9, ,1.5, ,126.2, ,22.3, 
75,Irvine,South Coast Valleys,9/28/2020,272,4.30, ,1.00, ,250, ,1.9, ,31.9, ,15.9, ,21.9, ,100, ,42, ,74, ,17.0, ,1.3, ,108.8, ,22.5, 
75,Irvine,South Coast Valleys,9/29/2020,273,4.41,R,1.20, ,245, ,2.0, ,34.1, ,16.3, ,23.5, ,100, ,36, ,68, ,17.2, ,1.2, ,106.1, ,22.6, 
75,Irvine,South Coast Valleys,9/30/2020,274,5.37, ,0.40, ,253,R,1.2, ,38.2,Y,13.1, ,27.1,Y,75, ,15, ,32,Y,9.1,Y,1.4, ,120.3, ,22.6, 
75,Irvine,South Coast Valleys,10/1/2020,275,5.40, ,0.00, ,245, ,1.0, ,37.5,Y,14.5, ,26.3,Y,55, ,13, ,30,Y,7.5,Y,1.5, ,125.7, ,22.4, 
75,Irvine,South Coast Valleys,10/2/2020,276,5.06, ,0.20, ,242, ,1.1, ,35.9, ,12.4, ,25.5,Y,81, ,18, ,34,Y,8.4,Y,1.3, ,115.6, ,22.1, 
75,Irvine,South Coast Valleys,10/3/2020,277,4.77, ,0.00, ,232, ,1.1, ,34.2, ,11.9, ,23.9, ,77, ,21, ,37, ,8.5, ,1.3, ,116.1, ,21.8, 
75,Irvine,South Coast Valleys,10/4/2020,278,4.78, ,0.00, ,226, ,1.1, ,34.4, ,12.9, ,23.5, ,79, ,18, ,36, ,7.7, ,1.3, ,112.3, ,21.5, 
75,Irvine,South Coast Valleys,10/5/2020,279,4.60, ,0.60, ,235, ,1.2, ,33.1, ,11.3, ,22.7, ,83, ,23, ,42, ,9.1, ,1.4, ,117.0, ,21.4, 
75,Irvine,South Coast Valleys,10/6/2020,280,4.25, ,0.50, ,219, ,1.4, ,32.1, ,11.2, ,21.5, ,96, ,25, ,54, ,11.8, ,1.3, ,111.8, ,21.1, 
75,Irvine,South Coast Valleys,10/7/2020,281,3.73, ,0.00, ,233, ,1.8, ,26.6, ,13.3, ,19.6, ,100, ,58, ,77, ,15.4, ,1.7, ,143.8, ,21.0, 
75,Irvine,South Coast Valleys,10/8/2020,282,3.54, ,0.00, ,214, ,1.7, ,25.3, ,15.9, ,20.0, ,99, ,51, ,71, ,14.5, ,1.4, ,121.0, ,21.5, 
75,Irvine,South Coast Valleys,10/9/2020,283,2.61, ,0.00, ,164, ,1.7, ,24.2, ,15.6, ,19.2, ,100, ,59, ,77, ,15.0, ,1.3, ,114.9, ,21.3, 
75,Irvine,South Coast Valleys,10/10/2020,284,3.12, ,0.00, ,194, ,1.7, ,24.9, ,15.7, ,20.1, ,89, ,59, ,73, ,15.1, ,1.3, ,110.1, ,21.4, 
75,Irvine,South Coast Valleys,10/11/2020,285,3.50, ,0.00, ,221, ,1.7, ,25.6, ,14.2, ,19.1, ,93, ,57, ,77, ,14.9, ,1.2, ,106.3, ,21.2, 
75,Irvine,South Coast Valleys,10/12/2020,286,4.14, ,0.00, ,231,R,1.5, ,33.5, ,13.9, ,22.9, ,90, ,30, ,55, ,13.4, ,1.3, ,108.8, ,21.1, 
75,Irvine,South Coast Valleys,10/13/2020,287,4.21, ,0.00, ,212, ,1.1, ,35.0,Y,12.9, ,23.8, ,60, ,24, ,38, ,8.8, ,1.4, ,118.5, ,21.0, 
75,Irvine,South Coast Valleys,10/14/2020,288,4.20, ,0.00, ,212, ,1.1, ,34.2, ,12.9, ,23.7, ,59, ,20, ,37, ,8.2, ,1.3, ,110.9, ,20.7, 
75,Irvine,South Coast Valleys,10/15/2020,289,4.38, ,0.00, ,216, ,1.2, ,34.2, ,14.6, ,24.4,Y,61, ,21, ,38,Y,9.3,Y,1.4, ,120.8, ,20.6, 
75,Irvine,South Coast Valleys,10/16/2020,290,3.93, ,0.00, ,220,R,1.4, ,33.2, ,13.1, ,22.8, ,80, ,26, ,52, ,12.3, ,1.3, ,109.0, ,20.6, 
75,Irvine,South Coast Valleys,10/17/2020,291,3.74, ,0.00, ,220,R,1.5, ,30.1, ,11.3, ,21.5, ,89, ,39, ,58, ,12.9, ,1.3, ,108.3, ,20.5, 
75,Irvine,South Coast Valleys,10/18/2020,292,3.23, ,0.00, ,202, ,1.8, ,28.0, ,14.6, ,19.8, ,100, ,48, ,77, ,15.7, ,1.2, ,105.6, ,20.6, 
75,Irvine,South Coast Valleys,10/19/2020,293,3.14, ,0.00, ,204, ,1.8, ,25.6, ,15.5, ,19.5, ,100, ,59, ,80, ,15.9, ,1.4, ,119.1, ,20.7, 
75,Irvine,South Coast Valleys,10/20/2020,294,3.05, ,0.00, ,197, ,1.8, ,25.9, ,16.2, ,19.9, ,98, ,56, ,78, ,16.0, ,1.3, ,112.6, ,20.9, 
75,Irvine,South Coast Valleys,10/21/2020,295,2.47, ,0.00, ,164, ,1.8, ,25.3, ,16.5, ,19.8, ,95, ,59, ,77, ,15.7, ,1.5, ,126.4, ,21.0, 
75,Irvine,South Coast Valleys,10/22/2020,296,2.52, ,0.00, ,157, ,1.6, ,24.2, ,16.1, ,19.7, ,98, ,54, ,71, ,14.4, ,1.8, ,151.5, ,21.1, 
75,Irvine,South Coast Valleys,10/23/2020,297,2.32, ,0.00, ,136, ,1.6, ,23.7, ,15.9, ,19.5, ,93, ,54, ,69, ,13.8, ,1.5, ,130.4, ,20.9, 
75,Irvine,South Coast Valleys,10/24/2020,298,1.00, ,0.00, ,69, ,1.6, ,21.3, ,16.3, ,18.8, ,100, ,66, ,76, ,14.4, ,1.2, ,103.1, ,20.7, 
75,Irvine,South Coast Valleys,10/25/2020,299,1.38, ,0.10, ,89, ,1.4, ,20.3, ,13.6, ,17.3, ,100, ,56, ,72, ,12.3, ,1.4, ,123.8, ,20.3, 
75,Irvine,South Coast Valleys,10/26/2020,300,4.85, ,0.00, ,174, ,0.3,Y,22.0, ,12.2, ,17.5, ,81, ,4, ,14,Y,-10.3,Y,3.2,Y,277.3,Y,18.7, 
75,Irvine,South Coast Valleys,10/27/2020,301,4.72, ,0.00, ,195, ,0.3,Y,27.5, ,11.6, ,20.4, ,37, ,5, ,13,Y,-8.8,Y,2.4, ,204.9, ,17.1, 
75,Irvine,South Coast Valleys,10/28/2020,302,3.27, ,0.00, ,200,R,0.9, ,24.7, ,6.7, ,16.5, ,80, ,27, ,47, ,5.2, ,1.2, ,104.4, ,16.7, 
75,Irvine,South Coast Valleys,10/29/2020,303,3.31, ,0.00, ,205,R,0.9, ,28.7, ,9.1, ,17.9, ,69, ,18, ,45, ,5.9, ,1.2, ,105.0, ,16.6, 
75,Irvine,South Coast Valleys,10/30/2020,304,3.21, ,0.00, ,201,R,1.0, ,28.0, ,8.5, ,17.8, ,86, ,28, ,50, ,7.1, ,1.2, ,104.5, ,16.7, 
75,Irvine,South Coast Valleys,10/31/2020,305,2.93, ,0.00, ,180, ,1.2, ,26.7, ,7.9, ,17.7, ,88, ,37, ,59, ,9.5, ,1.1, ,95.0, ,16.7, 
75,Irvine,South Coast Valleys,11/1/2020,306,3.27, ,0.00, ,187, ,1.1, ,30.4, ,9.8, ,19.2, ,89, ,20, ,49, ,8.3, ,1.2, ,102.9, ,17.0, 
75,Irvine,South Coast Valleys,11/2/2020,307,2.88, ,0.00, ,192,R,1.4, ,25.5, ,9.4, ,17.9, ,97, ,49, ,70, ,12.3, ,1.1, ,95.8, ,17.2, 
75,Irvine,South Coast Valleys,11/3/2020,308,2.55, ,0.00, ,172, ,1.6, ,25.9, ,13.0, ,17.6, ,100, ,43, ,79, ,13.9, ,1.0, ,86.7, ,17.7, 
75,Irvine,South Coast Valleys,11/4/2020,309,2.93,R,0.00, ,189,R,1.4, ,27.2, ,9.9, ,18.4, ,99, ,45, ,67, ,12.2, ,1.1, ,97.8, ,17.5, 
75,Irvine,South Coast Valleys,11/5/2020,310,2.88,R,0.30, ,119, ,1.0, ,33.5,Y,12.2, ,23.0,Y,65, ,15, ,36,Y,7.3,Y,1.3, ,112.0, ,17.5, 
75,Irvine,South Coast Valleys,11/6/2020,311,3.11, ,0.60, ,162, ,1.5, ,24.1, ,13.7, ,18.9, ,89, ,46, ,67, ,12.5, ,2.9,Y,250.9,Y,17.8, 
75,Irvine,South Coast Valleys,11/7/2020,312,0.95, ,13.70, ,79, ,1.1, ,15.3, ,9.3, ,12.1, ,92, ,62, ,78, ,8.4, ,1.5, ,127.8, ,17.2, 
75,Irvine,South Coast Valleys,11/8/2020,313,2.09, ,0.70, ,138, ,1.0, ,15.8, ,8.7, ,12.2, ,94, ,48, ,69, ,6.6, ,2.6,Y,225.4,Y,16.1, 
75,Irvine,South Coast Valleys,11/9/2020,314,2.44, ,0.00, ,188,R,0.8, ,16.6, ,5.9, ,10.6, ,85, ,36, ,59, ,3.0, ,1.2, ,107.6, ,15.1, 
75,Irvine,South Coast Valleys,11/10/2020,315,2.74, ,0.00, ,187,R,0.6, ,20.2, ,4.2, ,11.7, ,74, ,16, ,46, ,0.5, ,1.3, ,111.4, ,14.4, 
75,Irvine,South Coast Valleys,11/11/2020,316,2.48, ,0.00, ,185,R,0.8, ,20.4, ,5.3, ,12.5, ,76, ,32, ,53, ,3.2, ,1.1, ,94.0, ,13.9, 
75,Irvine,South Coast Valleys,11/12/2020,317,2.45,R,0.00, ,174, ,0.9, ,21.2, ,7.0, ,13.1, ,81, ,31, ,58, ,5.0, ,1.1, ,90.8, ,13.9, 
75,Irvine,South Coast Valleys,11/13/2020,318,2.32, ,0.00, ,178,R,1.0, ,19.8, ,6.3, ,13.0, ,92, ,53, ,70, ,7.6, ,1.1, ,95.4, ,13.9, 
75,Irvine,South Coast Valleys,11/14/2020,319,2.31, ,0.00, ,176,R,1.2, ,21.7, ,8.9, ,13.9, ,99, ,43, ,74, ,9.3, ,1.1, ,95.9, ,14.0, 
75,Irvine,South Coast Valleys,11/15/2020,320,3.00, ,0.00, ,182,R,0.8, ,29.5, ,7.7, ,18.3, ,72, ,16, ,38, ,3.8, ,1.2, ,102.3, ,14.1, 
75,Irvine,South Coast Valleys,11/16/2020,321,3.20, ,0.00, ,179,R,0.6, ,32.2,Y,9.1, ,20.8, ,51, ,12, ,24, ,-0.2, ,1.3, ,108.1, ,14.4, 
75,Irvine,South Coast Valleys,11/17/2020,322,2.83, ,0.00, ,171,R,0.8, ,27.7, ,8.1, ,17.2, ,76, ,21, ,38, ,2.9, ,1.1, ,96.3, ,14.5, 
75,Irvine,South Coast Valleys,11/18/2020,323,1.75, ,0.10, ,141, ,1.2, ,19.8, ,8.4, ,13.3, ,100, ,56, ,81, ,10.2, ,1.0, ,83.2, ,14.5, 
75,Irvine,South Coast Valleys,11/19/2020,324,2.18,R,0.00, ,170,R,1.3, ,21.6, ,10.3, ,14.7, ,100, ,54, ,80, ,11.4, ,1.0, ,88.4, ,14.8, 
75,Irvine,South Coast Valleys,11/20/2020,325,2.27,R,0.00, ,158, ,1.2, ,23.4, ,7.9, ,15.0, ,98, ,45, ,72, ,10.0, ,1.0, ,84.5, ,14.7, 
75,Irvine,South Coast Valleys,11/21/2020,326,2.24, ,0.00, ,156, ,1.2, ,24.0, ,8.6, ,15.4, ,95, ,40, ,70, ,10.0, ,1.0, ,84.5, ,14.8, 
75,Irvine,South Coast Valleys,11/22/2020,327,2.22, ,0.00, ,161, ,1.2, ,23.2, ,9.3, ,14.9, ,100, ,40, ,71, ,9.7, ,1.2, ,100.3, ,14.8, 
75,Irvine,South Coast Valleys,11/23/2020,328,1.75, ,0.00, ,135, ,1.2, ,19.3, ,7.4, ,13.2, ,99, ,57, ,81, ,10.0, ,1.4, ,119.5, ,14.8, 
75,Irvine,South Coast Valleys,11/24/2020,329,2.03,R,0.00, ,160, ,1.2, ,20.0, ,7.7, ,13.1, ,97, ,52, ,76, ,9.1, ,1.0, ,86.1, ,14.5, 
75,Irvine,South Coast Valleys,11/25/2020,330,1.97, ,0.00, ,156, ,1.2, ,19.3, ,7.0, ,12.7, ,98, ,55, ,81, ,9.5, ,1.1, ,92.5, ,14.3, 
75,Irvine,South Coast Valleys,11/26/2020,331,3.15, ,0.00, ,162,R,0.7, ,21.7, ,7.2, ,15.3, ,98, ,9, ,39, ,1.3, ,2.3, ,202.3, ,14.1, 
75,Irvine,South Coast Valleys,11/27/2020,332,2.95, ,0.00, ,170,R,0.2, ,23.5, ,7.9, ,16.5, ,28, ,8, ,13, ,-11.9, ,2.0, ,176.0, ,13.2, 
75,Irvine,South Coast Valleys,11/28/2020,333,2.46, ,0.00, ,170,R,0.4, ,23.4, ,4.0, ,13.8, ,44, ,12, ,23, ,-7.0, ,1.4, ,122.2, ,12.4, 
75,Irvine,South Coast Valleys,11/29/2020,334,2.43, ,0.00, ,169,R,0.5, ,24.0, ,3.9, ,13.8, ,61, ,16, ,32, ,-2.5, ,1.4, ,121.7, ,12.1, 
75,Irvine,South Coast Valleys,11/30/2020,335,2.35, ,0.00, ,203,R,0.7, ,25.1, ,9.7, ,17.3, ,65, ,17, ,36, ,2.1, ,1.4, ,120.3, ,12.3, 
75,Irvine,South Coast Valleys,12/1/2020,336,2.34, ,0.00, ,165,R,0.6, ,23.9, ,5.5, ,14.5, ,67, ,20, ,37, ,-0.1, ,1.2, ,102.0, ,12.1, 
75,Irvine,South Coast Valleys,12/2/2020,337,2.88, ,0.00, ,163,R,0.5, ,25.1, ,5.3, ,17.0, ,70, ,9, ,26, ,-2.6, ,1.7, ,143.3, ,12.1, 
75,Irvine,South Coast Valleys,12/3/2020,338,3.35, ,0.00, ,154, ,0.2, ,24.2, ,10.7, ,18.1, ,20, ,6, ,10, ,-13.5, ,2.1, ,181.4, ,12.1, 
75,Irvine,South Coast Valleys,12/4/2020,339,2.73, ,0.00, ,167,R,0.3, ,24.4, ,4.2, ,14.0, ,37, ,7, ,17, ,-10.3, ,1.7, ,144.6, ,11.6, 
75,Irvine,South Coast Valleys,12/5/2020,340,2.18, ,0.00, ,138, ,0.3, ,22.5, ,3.5, ,12.4, ,49, ,10, ,24, ,-7.7, ,1.2, ,107.4, ,11.1, 
75,Irvine,South Coast Valleys,12/6/2020,341,2.26, ,0.00, ,152, ,0.5, ,23.0, ,2.9, ,12.6, ,67, ,14, ,37, ,-1.6, ,1.2, ,104.6, ,10.9, 
75,Irvine,South Coast Valleys,12/7/2020,342,2.13, ,0.00, ,79, ,0.5, ,25.1, ,5.0, ,15.9,H,68,H,7,H,26, ,-3.7, ,1.4, ,118.0, ,11.0, 
75,Irvine,South Coast Valleys,12/8/2020,343,2.84,R,0.00, ,108, ,0.3, ,28.5,Y,13.5, ,22.2,R,25,H,7,H,,R,,I,1.8, ,159.5, ,11.7, 
75,Irvine,South Coast Valleys,12/9/2020,344,2.48, ,0.00, ,125, ,0.6, ,22.9, ,10.0, ,15.4, ,58, ,22, ,33, ,-0.8, ,1.3, ,111.7, ,11.9, 
75,Irvine,South Coast Valleys,12/10/2020,345,1.91, ,0.00, ,134, ,1.0, ,18.1, ,7.2, ,12.7, ,84, ,49, ,65, ,6.3, ,1.7, ,144.6, ,11.7, 
75,Irvine,South Coast Valleys,12/11/2020,346,1.72, ,0.00, ,141, ,1.0, ,16.6, ,6.6, ,11.3, ,88, ,54, ,74, ,6.7, ,1.1, ,94.8, ,11.8, 
75,Irvine,South Coast Valleys,12/12/2020,347,0.74, ,0.00, ,66, ,1.1, ,17.3, ,7.4, ,11.6, ,96, ,70, ,84, ,8.9, ,1.4, ,121.7, ,11.8, 
75,Irvine,South Coast Valleys,12/13/2020,348,2.11, ,0.00, ,147, ,0.7, ,20.5, ,5.5, ,12.7, ,94, ,22, ,50, ,2.5, ,1.2, ,105.9, ,11.7, 
75,Irvine,South Coast Valleys,12/14/2020,349,1.87, ,0.30,H,140, ,1.0, ,18.4, ,7.1, ,12.9, ,99, ,46, ,66, ,6.8, ,1.2, ,107.5, ,12.0, 
75,Irvine,South Coast Valleys,12/15/2020,350,2.48, ,0.00, ,156,R,0.6, ,22.5, ,6.2, ,13.4, ,94, ,12, ,36, ,-1.4, ,1.6, ,137.0, ,11.7, 
75,Irvine,South Coast Valleys,12/16/2020,351,2.12, ,0.00, ,154,R,0.5, ,21.0, ,4.7, ,13.0, ,56, ,18, ,35, ,-1.9, ,1.2, ,107.4, ,11.2, 
75,Irvine,South Coast Valleys,12/17/2020,352,1.67, ,0.00, ,115, ,1.0, ,18.8, ,7.3, ,12.4, ,94, ,48, ,70, ,7.1, ,1.4, ,119.5, ,11.3, 
75,Irvine,South Coast Valleys,12/18/2020,353,2.37, ,0.00, ,152,R,0.8, ,22.3, ,6.7, ,14.1, ,94, ,15, ,47, ,3.0, ,1.5, ,129.7, ,11.4, 
